opq_vec
1
1
1
1
45
57
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
3
4
5
6
7
8
8
8
7
6
2
2
0
1
1
8
18
18
19
20
21
22
23
24
22
19
13
12
10
8
6
1
1
1
1
1
34
36
37
38
39
40
41
41
38
43
44
45
46
45
43
44
5
3
45
45
44
45
45
44
45
44
32
45
46
39
1
25
6
43
40
3
41
43
31
35
17
1
41
1
41
1
38
44
44
5
34
42
24
44
45
44
32
2
30
45
31
1
43
44
45
44
37
1
28
44
40
44
28
1
33
44
29
0
45
43
25
14
44
44
45
1
31
41
40
43
37
1
41
34
24
0
40
0
35
2
43
1
39
1
44
36
26
1
44
1
28
1
43
1
40
1
40
2
43
0
32
1
33
39
35
2
43
1
42
1
31
1
35
42
44
1
33
45
42
45
37
37
37
31
29
37
20
36
1
39
24
38
37
44
43
33
28
1
40
33
30
36
15
36
30
39
19
2
45
42
5
35
1
1
45
44
35
1
44
11
45
43
34
1
44
44
39
45
32
9
45
43
42
1
37
44
45
0
40
1
38
1
35
0
40
40
28
4
37
44
44
1
36
1
38
1
44
1
44
1
27
1
37
1
39
32
44
1
38
0
38
10
35
44
45
44
45
1
34
1
44
1
36
2
42
1
41
45
28
12
45
1
44
1
1
31
1
41
43
39
0
40
2
35
1
33
1
37
1
33
44
38
1
26
1
36
1
35
1
34
1
37
1
44
1
36
0
31
1
37
1
36
44
36
0
41
0
29
0
31
44
28
0
44
39
21
1
43
1
20
19
1
35
0
36
1
43
1
31
1
36
1
44
1
42
1
36
1
33
44
25
1
38
45
35
1
29
37
36
1
43
1
37
1
34
1
37
3
39
41
38
0
42
7
27
44
28
0
37
1
44
44
30
44
26
1
38
31
15
1
45
1
44
1
43
2
41
1
36
41
35
1
43
45
41
2
44
1
42
1
34
1
35
44
44
24
7
1
26
1
37
37
22
1
36
1
37
1
36
1
34
1
36
35
1
32
1
34
0
36
43
37
1
33
1
35
2
42
1
31
31
1
44
1
32
1
35
1
36
1
27
1
31
1
37
43
38
1
38
1
34
1
35
1
42
1
41
1
43
1
30
1
31
1
1
35
1
28
29
1
34
1
32
1
45
44
44
7
39
1
33
1
36
0
45
1
29
1
36
42
27
0
34
1
34
1
37
1
35
2
37
1
34
1
33
1
35
1
34
1
32
1
44
1
36
1
34
1
33
1
31
31
1
35
1
32
1
36
1
35
1
34
2
37
1
41
1
37
42
40
1
37
38
45
42
38
29
19
19
35
6
29
26
24
22
44
34
45
36
40
18
36
34
27
37
36
35
34
31
23
44
38
11
36
43
4
1
44
12
40
1
43
0
45
1
43
1
25
18
1
37
39
37
44
1
38
43
44
0
44
1
43
1
43
1
37
1
43
1
44
1
36
5
30
1
34
1
32
1
40
38
7
33
43
36
1
34
1
43
0
43
1
41
1
30
1
35
1
43
1
27
1
34
39
31
1
35
1
42
1
23
1
37
1
29
1
42
3
35
1
44
1
30
1
43
1
30
1
41
5
33
1
43
1
36
1
26
0
44
36
36
1
1
30
1
1
43
1
43
1
43
40
3
44
1
34
