opq_vec
1
1
1
1
1
104
1
1
2
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
3
4
5
6
7
7
8
8
8
4
4
1
1
1
1
1
1
0
1
1
15
22
23
24
25
26
27
26
25
25
22
18
14
13
10
6
6
3
1
1
1
1
41
42
43
44
45
46
45
42
2
44
18
43
36
43
3
44
2
44
31
45
46
44
6
44
1
44
45
1
27
37
35
42
35
44
41
44
43
28
36
37
43
42
9
31
3
37
43
41
10
44
44
1
42
44
40
44
44
1
39
44
45
27
42
10
31
1
39
44
45
44
36
11
28
43
43
28
13
40
35
35
33
36
27
26
6
34
43
44
43
24
20
43
32
38
1
43
42
42
5
44
40
1
41
43
37
44
31
33
34
44
41
44
45
38
36
1
45
44
43
39
44
40
44
28
4
42
1
1
36
44
42
43
41
42
41
44
32
44
36
1
34
44
32
37
33
40
36
42
35
44
43
1
44
20
45
44
45
39
38
39
38
44
42
1
40
43
41
25
32
44
33
39
36
44
32
41
40
1
32
44
45
11
44
44
40
39
39
11
45
1
42
44
31
13
45
2
45
44
43
44
44
1
26
44
44
28
45
44
45
0
45
2
44
1
41
44
45
44
45
14
45
44
45
0
44
44
38
1
45
5
45
32
1
43
8
42
40
34
45
1
42
46
45
42
37
43
44
43
44
45
44
45
1
37
44
45
2
45
0
45
2
45
0
45
1
45
44
40
1
45
45
44
44
45
44
42
1
40
45
44
43
43
44
18
11
42
35
43
44
19
1
45
1
45
1
45
19
45
44
45
3
44
1
1
45
29
45
1
45
1
45
43
43
44
45
1
45
43
38
44
45
0
45
1
45
44
44
0
42
44
44
45
46
45
43
44
45
45
46
46
44
1
43
44
45
8
46
44
45
2
45
1
45
1
45
7
46
44
1
44
45
1
45
1
45
1
45
44
45
1
45
1
45
1
45
1
45
1
41
0
44
44
45
44
45
44
45
1
45
1
45
1
45
43
45
44
36
44
45
0
45
45
45
44
45
1
45
44
1
44
1
44
17
44
1
44
20
44
5
43
1
44
1
43
8
1
44
1
44
1
44
43
44
1
44
43
44
43
44
1
44
43
39
43
44
43
44
0
44
42
44
0
44
1
44
1
44
1
1
44
1
44
43
1
45
44
45
44
45
32
43
43
43
41
19
44
35
44
40
1
37
44
39
44
44
44
41
44
45
45
45
1
45
44
45
44
45
44
43
44
45
44
38
1
44
43
40
44
44
44
45
43
43
43
44
1
39
23
44
44
44
39
41
37
44
40
7
45
1
45
44
45
19
44
43
44
29
44
45
1
45
44
45
1
44
44
45
44
42
44
40
44
41
44
45
1
44
43
39
37
44
45
44
43
44
45
44
30
1
45
44
40
44
45
44
45
45
42
44
45
1
44
1
43
22
2
45
42
43
42
42
41
1
44
43
44
43
44
43
40
43
43
43
44
44
44
43
44
43
44
43
44
42
42
42
43
44
8
44
1
44
43
44
25
44
43
44
43
44
0
44
1
44
44
44
43
44
43
44
44
36
43
2
1
44
44
36
43
0
43
43
1
44
43
44
1
44
29
44
43
44
1
44
43
43
43
42
43
44
43
44
2
44
43
37
1
1
44
1
44
36
24
45
1
44
1
1
45
44
45
