opq_vec
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
3
4
4
5
6
7
8
9
10
11
12
13
13
13
8
8
4
1
2
3
3
4
3
2
1
1
1
1
1
1
1
30
31
32
33
34
35
33
32
28
26
19
18
18
11
10
43
43
40
44
45
44
45
45
45
44
37
44
44
1
45
45
46
46
44
46
46
40
1
1
1
2
43
44
45
45
46
46
46
46
40
40
14
40
41
42
43
44
24
44
39
45
45
44
38
1
45
44
45
44
44
44
40
44
45
45
25
35
25
35
43
31
30
37
33
29
41
39
43
43
40
44
27
38
29
32
19
36
1
40
42
41
41
1
39
44
42
45
43
44
45
44
43
8
1
41
34
34
35
30
44
25
43
44
4
44
37
44
44
45
45
45
46
46
46
46
46
41
3
40
41
42
43
43
1
1
45
44
44
44
45
44
45
1
45
44
45
44
19
45
32
32
44
41
43
38
42
40
40
43
1
45
44
43
20
20
19
38
1
43
21
44
34
32
43
36
1
42
34
1
44
1
44
1
45
45
43
1
45
44
45
44
45
1
40
1
45
19
45
44
45
44
42
1
45
1
45
44
44
44
40
44
26
18
1
38
5
1
45
44
39
44
41
44
39
37
44
15
0
44
1
38
27
37
28
40
27
24
39
42
43
44
43
1
45
36
24
44
12
43
19
43
44
44
46
43
27
43
44
44
1
45
44
27
30
44
0
45
10
41
44
45
44
45
1
45
7
46
44
45
2
45
45
44
44
45
44
44
45
39
36
18
44
1
44
22
7
46
44
11
42
44
40
43
44
45
1
36
1
1
45
11
45
44
44
1
45
1
45
1
45
0
45
44
45
1
45
44
45
1
45
1
45
1
45
1
45
1
45
45
46
45
8
44
1
44
29
45
44
44
24
40
13
37
40
36
14
41
1
43
42
44
45
44
45
1
45
1
45
1
44
45
46
37
42
33
1
44
17
1
45
1
44
1
45
1
45
44
44
1
45
1
45
14
45
13
46
46
46
46
46
46
42
21
3
4
5
42
43
11
44
44
43
44
1
44
1
44
2
44
1
44
1
44
1
44
1
43
23
43
44
1
44
43
44
20
44
1
44
1
44
1
42
1
40
1
44
1
44
1
42
1
44
1
43
1
44
1
44
1
42
1
1
43
1
44
36
1
45
0
45
1
45
44
45
13
45
17
46
46
46
42
10
1
1
1
45
20
46
46
46
46
41
14
1
11
36
44
45
40
39
38
43
44
43
44
39
1
45
43
36
41
43
44
22
42
32
43
43
1
1
45
44
45
0
45
1
45
1
42
44
45
1
42
1
44
6
43
37
1
45
44
45
1
45
2
44
1
41
1
45
43
42
44
44
44
45
44
43
0
44
6
45
44
1
45
21
46
44
18
44
45
8
45
3
45
21
46
45
1
44
1
44
45
1
44
4
44
45
0
45
44
1
44
2
44
1
44
1
44
0
44
1
44
1
44
1
44
1
44
14
44
7
45
45
45
42
1
40
40
39
1
31
28
27
1
43
1
44
0
44
1
44
0
44
1
44
11
45
43
1
43
44
43
44
1
44
8
44
44
44
18
45
45
43
10
42
43
27
43
44
13
45
42
1
43
22
1
44
1
44
1
44
1
40
34
35
39
10
43
27
28
29
41
42
28
1
38
35
43
44
44
0
45
