bluestore_deferred_service_lat_vec
0.00078524
0.000853517
0.000963934
0.000892228
0.00121126
0.000740899
0.00082073
0.000791701
0.00115319
0.00109754
0.000846997
0.000806177
0.000937554
0.000781033
0.00111846
0.00105038
0.000776443
0.00130057
0.00118363
0.000802915
0.000713599
0.00120682
0.00113606
0.000766847
0.000766144
0.00069791
0.000939246
0.000800895
0.00095215
0.000826369
0.000785463
0.000883082
0.000939764
0.000927455
0.0012902
0.00122467
0.000921151
0.00128488
0.00121404
0.000920385
0.00116513
0.00102626
0.00114126
0.000837527
0.00116237
0.00105152
0.00127927
0.000921989
0.00152093
0.00107019
0.00139546
0.00132305
0.0010678
0.000984642
0.00133337
0.00126702
0.00109437
0.000923919
0.00137831
0.00130412
0.00108804
0.00102459
0.00100611
0.000838479
0.00139453
0.00104702
0.0010015
0.00112634
0.0010534
0.00130013
0.00124649
0.00104003
0.00100018
0.00100427
0.000974712
0.00137132
0.00129025
0.00134255
0.00128272
0.00108614
0.00102268
0.000881658
0.000851549
0.00120943
0.00115103
0.000904836
0.000875498
0.000942569
0.000904653
0.00111346
0.000992254
0.00117393
0.00111256
0.000936571
0.000862105
0.000978425
0.000911046
0.0014359
0.00138307
0.00130874
0.00116833
0.00139685
0.00133099
0.00137196
0.00121094
0.00153542
0.00142465
0.00124081
0.00111453
0.00136505
0.00128217
0.00129317
0.00117605
0.00129848
0.0012311
0.00121798
0.00108949
0.00139945
0.00133088
0.000981967
0.000949071
0.0014891
0.00133709
0.00106392
0.00100339
0.00112861
0.000899288
0.00143112
0.00133067
0.00122367
0.00109438
0.00146719
0.00139724
0.00174185
0.00109172
0.00125633
0.00118452
0.00140728
0.00109603
0.0012307
0.00116402
0.00154687
0.00111739
0.00149843
0.00142589
0.000730546
0.000708044
0.000990726
0.000953241
0.000711393
0.000855126
0.000780332
0.00070939
0.000673623
0.00100807
0.000967003
0.000751459
0.000815925
0.000751799
0.00079727
0.000868921
0.000615951
0.000429612
0.00100172
0.000965029
0.000891935
0.00135795
0.0012903
0.000888198
0.000868682
0.00126033
0.00121347
0.00103593
0.00092284
0.00128555
0.00120631
0.00109986
0.00100855
0.00120973
0.00116497
0.000876008
0.00143131
0.00132693
0.00102023
0.000976615
0.00103941
0.000989126
0.00129407
0.00122151
0.00106486
0.000995719
0.00123639
0.00118953
0.00100792
0.000960562
0.000971339
0.000904393
0.00128894
0.00122274
0.00133374
0.000962209
0.0010739
0.00100164
0.000993004
0.00108679
0.00103323
0.000990585
0.000987682
0.0010658
0.00100274
0.00133166
0.00149446
0.00108646
0.00102468
0.0013857
0.00100948
0.00127386
0.00115619
0.00127631
0.00102315
0.0010786
0.00102801
0.00140468
0.00100285
0.00124741
0.00112676
0.00132664
0.00069727
0.000977942
0.000843035
0.000785816
0.000938873
0.000835051
0.000746104
0.000904393
0.00101293
0.000711899
0.000885722
0.000668091
0.000791216
0.000723748
0.000984601
0.000955409
0.00109354
0.00103356
0.00104189
0.000947061
0.000944602
0.000905985
0.00130193
0.0012168
0.000899773
0.000859084
0.00132315
0.00122571
0.000955664
0.000897834
0.00134078
0.00124046
0.001286
0.00122436
0.00167703
0.00154092
0.00126778
0.00117611
0.00160535
0.00146913
0.00143202
0.00130539
0.00141123
0.00108599
0.00128103
0.00119946
0.00172445
0.00112336
0.00116454
0.000912669
0.00100844
0.000927638
0.000832683
0.00126644
0.00116125
0.00086277
0.000849828
0.000922469
0.000854365
0.00115029
0.000810748
0.000903012
0.000830549
0.0008365
0.000963594
0.000976148
0.00093881
0.00126424
0.000859327
0.00107919
0.000981423
0.000888835
0.000821913
0.0012601
0.00118132
0.00091442
0.000872439
0.00136198
0.00126386
0.000895087
0.000952036
0.0012474
0.00116019
0.00139004
0.00100409
0.00135683
0.00129069
0.000979078
0.0011696
0.00110581
0.00125752
0.000977155
0.00113052
0.00107041
0.00149476
0.0010152
0.00128426
0.00122434
0.000928243
0.000883901
0.00131803
0.00123492
0.00105943
0.000975279
0.00103957
0.000982823
0.0012354
0.00119258
0.000994455
0.000952137
0.000947494
0.000918697
0.00130544
0.00124454
0.00100926
0.000965415
0.000918188
0.00132049
0.00125673
0.00126812
0.000923192
0.0010608
0.000989205
0.00132429
0.00125931
0.00105396
0.00080301
0.000752985
0.00116357
0.00113385
0.00106177
0.000992164
0.000941176
0.000905159
0.00135214
0.00126293
0.000994945
0.000962773
0.00134969
0.00128244
0.00113737
0.00104886
0.00127339
0.00121185
0.00118817
0.00108702
0.001426
0.00135082
0.00111692
0.00103966
0.0010303
0.000987332
0.00128508
0.00124494
0.000996012
0.00124475
0.00123814
0.00118133
0.00105772
0.00138018
0.00146485
0.000979836
0.000915269
0.00136
0.00127306
0.0010168
0.000931061
0.00124251
0.00118927
0.00116601
0.00106773
0.00101956
0.000964865
0.00130664
0.00121987
0.00100305
0.000954796
0.0013743
0.00126914
0.000914111
0.000859745
0.00100151
0.000949296
0.00115281
0.00109326
0.00102726
0.000955475
0.00101582
0.00096884
0.00129046
0.0012204
0.00096065
0.000803014
0.000894749
0.000848692
0.000879349
0.000646062
0.00115444
0.00050677
0.00116737
0.000872947
0.000795797
0.0012129
0.00112379
0.000877981
0.000815604
0.000814594
0.000760843
0.000813161
0.000763661
0.00132957
0.00126088
0.00103051
0.000966302
0.00136314
0.00127177
0.00117186
0.00105543
0.00137806
0.00127259
0.000953632
0.000910123
0.00111606
0.00101365
0.00133033
0.00125744
0.00126779
0.00116389
0.00147945
0.00133152
0.00110995
0.00104127
0.00162027
0.00142281
0.00111538
0.00106337
0.00141483
0.00135535
0.00124032
0.0011405
0.00150775
0.00138447
0.00120272
0.0010432
0.00128201
0.00123202
0.00114919
0.00107695
0.00145467
0.00137096
0.00110739
0.00103269
0.00113055
0.00100906
0.00141416
0.0013012
0.00100174
0.000953512
0.00124467
0.00113457
0.00139622
0.00130735
0.00119095
0.00106032
0.001375
0.00129743
0.00123396
0.000933267
0.00139852
0.00131251
0.00112394
0.00162317
0.00144324
0.00113041
0.00104274
0.00128882
0.00120344
0.000891114
0.000811354
0.00134364
0.00115544
0.000661536
0.000675076
0.000929472
0.00141938
0.00130737
0.00105463
0.000991358
0.00126188
0.00121225
0.00103717
0.000968825
0.00146693
0.00139337
0.00122071
0.00110834
0.00151311
0.00143199
