opq_vec
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
3
4
5
5
5
4
2
2
9
10
11
12
1
1
1
1
1
1
1
1
1
1
1
1
24
24
25
26
14
14
12
12
10
7
7
7
6
4
3
1
1
1
1
0
1
1
1
1
45
46
36
41
19
44
16
31
1
0
26
26
26
26
1
1
45
32
1
43
12
28
1
38
36
6
38
40
24
1
10
1
1
1
33
17
1
16
1
1
34
29
1
32
1
1
36
10
24
30
0
34
12
25
1
23
27
1
1
23
10
46
27
3
1
32
1
1
35
21
43
33
17
1
1
29
1
1
37
34
1
25
1
27
39
30
1
35
14
29
29
31
41
30
29
16
1
19
1
1
28
23
1
27
3
1
24
17
1
25
7
1
30
24
1
1
1
44
24
25
1
22
6
4
29
23
1
20
1
1
34
19
1
14
1
1
30
27
1
25
7
0
24
24
1
17
16
45
26
26
1
2
1
1
36
32
1
18
16
1
32
20
1
21
8
1
34
20
1
21
19
28
26
27
1
43
44
45
46
46
46
39
40
41
35
1
33
34
35
24
24
23
20
20
45
41
40
27
1
30
1
4
44
45
29
15
1
1
31
18
1
22
14
1
33
22
1
13
11
1
28
13
1
4
2
22
29
17
1
24
1
1
35
23
1
15
6
44
14
28
1
19
17
14
12
26
26
1
25
2
1
34
27
1
33
6
3
34
30
1
22
20
1
36
32
1
24
18
1
32
27
1
22
11
1
33
25
1
23
21
25
24
34
33
1
28
1
22
28
1
33
8
1
35
36
1
23
24
1
45
0
45
1
45
12
44
34
1
43
42
1
1
39
19
3
44
40
1
42
42
43
44
44
45
42
1
39
38
6
37
32
1
31
1
1
39
37
1
39
12
5
42
34
1
36
4
3
38
30
1
32
3
1
42
31
1
33
3
1
45
34
1
33
5
1
39
35
1
32
1
1
40
37
1
34
1
1
37
36
1
37
4
1
40
29
1
40
13
8
38
35
1
30
1
1
36
37
1
34
1
1
36
29
1
28
14
1
27
22
1
19
6
1
25
18
1
44
45
19
34
21
31
1
1
41
40
1
33
22
1
25
23
8
38
29
25
29
1
0
1
26
34
39
1
25
16
2
39
26
1
23
21
1
40
28
1
1
29
30
1
31
30
7
41
30
1
44
45
31
46
45
46
46
42
39
1
30
28
26
42
43
44
44
45
42
40
41
28
22
1
1
1
1
1
1
29
1
33
28
1
26
26
1
31
18
1
24
8
1
20
12
1
1
0
33
23
1
16
1
1
32
20
1
20
9
1
24
11
1
1
28
1
31
31
6
36
39
1
44
1
38
38
12
21
44
14
44
45
0
45
44
45
44
1
17
16
1
36
22
1
19
7
44
27
31
11
43
32
26
1
25
5
1
30
30
1
23
11
1
35
32
1
26
14
1
36
19
24
8
1
18
0
31
26
1
20
4
1
32
31
1
23
22
44
28
31
1
8
1
43
26
24
1
11
29
43
44
19
28
1
16
1
1
38
24
1
17
1
0
27
28
1
11
1
1
34
24
29
1
1
31
27
1
32
1
0
33
22
1
20
1
1
26
24
1
19
1
1
25
22
1
29
1
1
37
24
1
22
1
1
31
17
1
34
21
21
2
30
27
20
20
20
20
36
