opq_vec
1
1
1
1
1
100
1
1
1
2
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
3
3
4
5
6
7
8
9
10
9
10
11
10
8
7
3
1
1
1
0
1
1
1
1
0
1
2
20
28
29
30
31
32
33
33
32
32
31
30
23
23
21
18
13
13
43
44
43
45
10
43
44
43
37
44
45
1
45
4
45
45
46
39
46
41
46
40
1
1
1
1
1
2
45
45
46
43
42
39
35
37
1
2
4
16
30
43
35
1
45
20
41
1
45
1
38
44
30
42
39
44
45
41
41
44
39
44
38
44
43
44
45
43
27
33
44
31
1
44
21
1
35
44
42
44
45
44
45
44
36
44
45
1
29
45
42
41
42
44
45
44
44
44
37
1
44
44
41
44
43
37
36
44
40
1
45
2
44
44
39
44
45
7
45
24
45
1
45
0
45
1
45
2
44
44
45
44
45
46
45
1
45
1
45
44
45
5
44
38
35
39
11
42
43
44
1
12
45
1
46
44
14
40
5
46
34
15
9
0
43
36
37
41
41
27
11
42
5
44
44
44
40
15
8
32
9
35
23
38
36
29
29
1
35
44
39
44
41
44
45
44
42
37
45
1
34
45
43
44
45
20
42
44
45
3
45
1
45
44
29
44
27
44
34
14
41
45
45
1
40
42
41
37
19
43
45
44
43
14
45
41
25
42
39
37
28
43
34
43
31
1
43
32
39
26
44
1
44
31
44
37
40
30
43
1
44
44
1
44
44
37
44
39
43
40
44
40
44
42
1
39
45
45
7
44
18
40
18
45
44
43
1
45
1
45
44
42
3
45
38
37
8
44
44
45
43
36
43
43
43
44
43
44
33
44
44
44
45
1
45
43
32
44
45
44
45
44
36
44
43
1
39
44
35
44
45
2
45
2
45
21
45
1
45
44
45
1
45
44
45
44
43
1
45
0
45
45
41
44
33
44
37
44
38
44
36
44
42
1
42
42
38
43
41
42
40
44
45
33
29
1
42
39
39
41
38
37
37
37
36
43
36
1
34
44
45
44
44
44
44
44
45
44
44
1
35
45
44
2
43
38
43
44
43
37
43
42
43
41
43
43
1
43
43
44
42
43
1
43
23
43
44
43
44
44
44
1
44
1
44
1
44
1
44
42
30
23
43
43
32
43
44
43
39
1
41
43
44
43
44
1
10
44
43
44
44
40
45
1
45
44
36
45
44
2
45
1
45
2
45
1
45
0
45
3
45
44
45
44
45
1
45
34
45
44
45
1
45
44
45
2
45
45
38
44
29
1
40
44
45
44
44
43
24
39
36
43
44
1
1
43
44
44
44
45
45
42
10
45
44
45
1
44
45
43
2
44
1
44
29
44
44
44
35
1
44
45
45
44
37
13
45
41
28
44
45
1
44
43
29
28
44
43
44
44
44
45
2
45
45
45
44
44
44
45
44
41
45
45
3
45
44
45
29
37
43
36
36
44
37
39
43
37
27
44
1
43
37
27
43
44
41
37
43
40
43
44
1
44
43
44
44
43
1
44
2
43
42
43
40
1
44
43
42
43
41
0
44
44
44
43
43
41
41
1
44
1
44
43
44
1
44
4
44
43
44
1
44
1
44
44
44
43
43
2
44
43
44
1
44
1
44
44
44
1
43
43
43
0
43
1
43
44
43
44
44
10
43
1
1
44
1
44
27
1
43
1
40
17
1
44
44
45
