opq_vec
1
0
1
1
10
96
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
3
4
5
6
7
6
1
1
1
1
1
1
2
3
4
1
1
2
1
1
1
1
1
5
0
1
1
12
1
1
1
1
1
1
1
16
24
19
1
1
1
1
1
1
1
1
1
1
1
1
1
32
1
2
2
3
1
1
1
1
38
39
1
1
1
1
1
1
1
1
1
1
1
2
0
1
1
1
1
1
1
1
1
1
2
3
3
30
1
1
1
1
1
1
42
1
2
2
1
43
1
1
1
1
42
43
1
2
1
1
42
40
41
1
1
2
1
1
16
1
2
2
1
38
1
1
1
1
42
37
1
1
2
1
1
41
1
1
1
1
1
1
2
1
13
1
1
1
1
24
1
2
7
8
1
1
1
1
1
1
1
21
20
29
27
8
1
1
1
1
2
3
3
1
1
43
1
1
1
1
42
41
42
1
1
1
2
1
2
40
39
37
41
42
42
43
2
0
1
1
1
37
37
37
22
22
22
1
1
1
2
1
1
2
2
1
1
28
1
1
1
1
42
1
1
1
1
1
42
1
1
1
1
1
42
1
1
1
1
1
0
1
1
1
1
43
15
14
1
1
1
1
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
12
42
43
1
1
1
1
1
1
1
34
15
14
1
1
1
1
1
2
2
3
2
1
1
2
2
1
1
43
43
2
1
2
20
1
1
1
1
1
1
35
44
44
1
1
1
1
41
42
32
12
11
1
1
1
29
29
1
1
2
1
1
2
2
3
1
1
2
1
1
1
1
1
1
9
1
1
2
2
1
0
1
1
1
1
6
5
1
1
1
1
1
41
1
0
1
1
1
1
1
42
1
1
2
44
1
0
12
12
12
1
1
1
39
19
19
1
1
1
41
1
2
2
1
41
41
1
2
1
28
28
1
1
1
1
1
1
1
1
1
42
43
42
43
40
3
43
1
1
1
1
2
2
3
1
1
24
24
24
1
1
7
7
1
1
2
1
1
2
3
3
1
0
1
1
9
1
1
1
1
2
1
1
43
25
25
1
1
1
1
1
1
44
26
21
21
33
44
1
1
1
1
1
1
43
36
36
28
35
34
43
19
1
1
18
17
1
1
2
1
1
1
1
14
14
1
1
1
1
1
2
2
3
1
0
1
1
1
1
2
2
1
1
1
42
16
14
13
1
1
1
1
39
25
24
1
1
1
1
8
8
1
1
2
1
5
4
4
1
1
1
1
1
1
1
1
1
8
7
1
1
1
1
42
1
2
3
1
28
42
12
1
1
2
1
1
1
1
1
1
0
1
43
32
31
1
1
1
1
1
1
1
1
42
1
41
42
40
41
41
1
1
1
1
1
1
2
2
3
43
29
28
42
43
1
1
2
1
2
1
1
1
1
1
22
22
22
1
1
1
2
0
2
1
2
3
3
1
1
22
12
12
1
1
1
1
1
1
1
1
1
7
12
12
12
41
42
40
6
2
1
1
1
1
1
1
1
1
1
39
1
39
39
33
1
1
1
2
1
1
1
1
1
1
1
1
1
1
41
2
3
4
1
1
1
31
31
1
1
1
1
2
3
3
41
40
41
41
42
18
30
30
31
8
16
3
1
1
1
1
1
1
1
37
6
5
30
30
1
1
2
1
1
1
1
38
39
1
1
1
1
2
1
1
1
1
1
1
1
41
11
40
1
1
2
1
1
1
1
1
1
1
1
1
1
1
2
1
1
42
40
41
1
1
1
1
1
1
1
1
1
1
1
42
28
1
1
11
11
1
0
1
2
3
3
1
43
7
3
2
1
1
1
1
1
1
2
2
1
1
42
15
14
8
9
1
1
1
1
1
1
20
20
19
1
1
1
1
1
1
1
5
1
1
1
1
2
1
41
30
29
43
1
1
1
1
27
1
1
2
42
9
9
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
42
1
1
2
5
5
0
1
0
41
1
1
1
1
2
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
43
0
1
1
1
1
1
1
1
1
2
2
3
1
8
8
23
1
1
2
1
1
1
1
1
1
1
1
2
1
1
1
2
1
1
1
1
1
8
7
1
1
2
42
1
1
35
42
42
1
1
1
41
19
18
1
1
1
1
42
1
1
1
1
1
42
1
1
1
1
2
1
1
1
42
30
29
27
25
41
42
1
1
1
1
2
3
3
1
1
43
1
1
1
1
1
41
23
41
42
1
1
2
3
1
1
40
41
42
20
18
18
18
3
33
1
1
1
1
1
2
2
1
1
1
1
21
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
2
1
41
42
1
1
2
10
9
1
1
1
1
1
1
1
1
42
31
30
1
1
1
2
1
1
1
1
1
1
38
28
26
2
2
1
1
1
1
1
1
43
16
44
21
1
1
1
41
1
1
1
1
1
1
1
1
1
39
1
1
40
40
1
1
1
1
9
8
1
1
1
1
1
1
2
3
3
1
1
9
1
1
1
1
1
1
1
1
2
1
41
26
23
0
1
1
1
1
1
1
1
1
2
3
3
42
39
36
34
1
1
1
41
33
31
30
1
1
7
1
1
1
41
1
1
1
1
1
1
34
9
8
1
1
1
1
1
0
1
2
2
3
40
1
13
13
32
31
1
1
2
1
1
1
40
1
1
1
1
2
1
41
1
1
30
30
29
1
1
1
2
2
10
1
1
1
1
2
1
1
1
1
1
1
1
1
39
1
1
1
1
1
1
43
1
1
1
1
1
1
20
20
20
29
1
1
1
1
25
22
1
1
2
2
42
1
1
2
1
2
1
1
1
1
1
2
1
1
1
41
6
5
1
1
2
1
1
1
1
42
42
43
28
43
44
2
1
1
0
1
1
1
43
43
43
12
1
1
1
1
1
1
13
5
4
3
0
1
1
1
1
1
1
1
1
1
22
22
1
1
39
1
1
0
1
2
2
1
1
1
40
26
26
1
1
1
1
1
1
1
1
1
1
34
41
42
42
1
1
42
18
17
13
11
11
5
1
1
0
1
2
3
3
41
1
1
1
11
32
43
1
2
1
1
1
1
1
2
2
1
1
43
10
4
20
10
1
1
1
1
1
1
1
43
1
29
29
1
4
4
4
1
1
1
1
1
2
1
1
1
38
42
43
1
1
1
1
41
19
19
42
1
33
33
1
1
1
1
1
1
2
1
1
1
1
24
12
13
2
3
22
1
1
1
1
2
3
3
43
1
5
17
1
7
7
7
1
1
1
41
1
2
2
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
41
1
1
1
1
2
1
1
38
1
2
2
1
1
10
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
41
17
13
10
27
29
42
1
1
1
36
1
1
1
1
1
1
42
18
29
29
26
25
12
5
42
3
1
1
1
2
2
1
1
1
1
33
32
41
42
43
1
1
1
1
1
1
2
2
1
1
1
1
2
3
3
1
32
1
41
41
42
1
1
1
1
1
2
3
3
1
35
16
16
15
1
1
1
2
2
1
29
14
40
41
42
1
1
1
41
1
1
1
1
2
1
42
1
1
1
2
3
1
1
28
42
36
43
1
1
1
2
1
1
1
1
1
1
1
1
34
33
35
30
1
1
1
1
39
38
37
3
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
42
38
36
35
1
1
1
1
1
1
2
2
1
1
24
1
1
1
1
17
43
40
1
1
1
1
1
1
13
12
1
1
2
3
3
1
1
1
1
2
2
1
41
42
1
1
17
16
16
1
1
1
2
2
3
4
3
1
1
2
1
35
1
33
33
42
3
3
2
12
1
1
1
1
1
1
2
3
1
2
3
41
42
20
18
18
1
1
1
1
1
1
1
2
1
1
1
42
1
1
1
2
1
1
1
1
1
2
37
1
1
1
2
2
1
1
1
1
2
1
1
18
13
1
1
2
1
41
1
1
1
1
1
1
1
1
1
1
2
2
1
1
1
1
1
1
1
1
13
13
1
1
1
1
2
3
3
1
42
43
1
2
33
33
1
1
1
33
1
2
2
1
1
1
1
2
2
3
1
42
1
1
2
1
2
1
0
0
1
1
2
2
1
1
1
1
1
39
42
43
41
42
1
1
1
1
1
1
41
42
27
1
1
2
2
1
1
2
3
3
1
1
35
1
1
23
23
1
1
35
35
1
1
1
1
1
42
1
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
2
2
3
4
1
1
18
18
1
1
2
1
1
1
1
1
2
2
1
1
1
1
1
1
1
1
2
2
1
1
1
1
2
3
3
1
1
43
27
1
1
2
1
1
1
1
2
2
3
4
3
1
1
1
1
1
1
35
1
1
1
1
1
41
1
1
0
40
1
2
42
43
0
1
1
1
1
1
1
1
1
29
2
1
1
1
1
1
1
1
1
1
1
1
24
36
1
1
2
1
41
1
1
1
1
1
1
1
41
1
1
1
1
1
23
6
1
2
3
16
1
1
40
33
34
13
1
1
1
2
2
3
1
1
1
1
1
1
30
1
1
1
2
2
41
11
9
8
1
1
35
35
1
1
1
1
1
1
2
1
1
1
1
1
1
1
2
3
3
43
1
1
19
1
1
1
1
1
1
1
1
1
41
42
1
1
1
1
1
1
1
20
20
20
11
41
42
43
1
1
0
1
1
43
19
20
4
42
1
1
1
1
1
2
2
3
1
1
32
31
17
1
1
1
1
1
1
2
2
3
42
1
1
1
1
1
1
1
1
1
2
2
1
42
1
19
19
1
1
1
2
1
0
0
1
40
41
41
1
1
2
40
41
12
1
1
1
1
1
1
1
10
10
10
26
25
26
1
1
40
19
1
2
3
3
1
1
1
1
1
1
1
1
1
2
1
26
0
1
1
1
1
1
1
1
1
2
1
1
1
1
19
1
1
2
1
1
41
40
1
2
3
3
4
1
1
2
1
2
3
3
1
1
2
11
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
38
40
41
1
1
1
1
0
18
1
2
2
1
1
0
1
2
2
1
1
1
1
1
2
2
3
1
2
22
21
1
1
1
1
1
1
2
2
3
0
1
2
2
1
12
22
22
1
1
2
1
1
1
2
3
3
1
28
42
1
1
2
1
1
1
40
1
1
2
1
1
1
1
1
1
1
1
1
1
2
2
1
2
1
1
34
33
1
1
1
1
1
1
1
41
1
2
2
2
1
2
1
1
2
2
3
1
1
2
2
3
4
36
2
38
39
40
41
4
1
1
2
1
1
1
1
1
1
1
1
1
30
1
1
1
1
1
1
1
1
1
1
2
3
4
1
1
1
1
1
1
1
1
1
2
3
1
1
1
1
1
23
29
30
31
4
1
1
1
1
2
3
3
4
4
1
1
15
1
1
1
1
2
3
4
4
5
1
1
1
1
1
2
35
33
1
1
1
1
2
3
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
2
1
2
3
43
1
1
6
16
16
16
9
1
1
1
1
1
2
2
25
1
2
1
1
2
2
3
1
1
1
1
1
1
2
2
42
17
16
1
1
1
2
2
1
1
1
43
1
1
1
1
1
41
19
1
2
3
36
36
1
1
1
1
1
40
40
4
3
2
21
21
1
1
1
2
3
3
1
43
0
1
1
1
1
1
1
32
32
8
15
15
1
1
42
1
1
1
1
1
1
1
1
2
2
3
1
2
1
40
40
41
39
