kv_queue_size
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
4
2
1
2
1
2
1
1
2
1
2
1
1
2
1
2
1
2
1
2
1
2
1
1
2
2
1
1
1
8
21
13
9
7
9
18
14
11
9
8
24
24
19
28
25
23
39
40
34
1
1
1
1
4
5
6
5
6
6
7
11
10
12
6
6
5
5
6
13
7
5
5
2
1
1
1
1
1
1
2
3
3
5
4
4
3
2
4
3
2
4
3
3
2
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
2
2
1
1
2
2
2
2
2
2
2
2
2
1
1
2
2
2
2
2
2
2
2
2
2
1
1
2
1
1
2
1
1
2
1
1
2
2
2
2
1
2
1
1
2
2
2
1
1
2
2
1
1
2
2
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
1
2
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
2
2
2
2
2
2
2
2
2
1
1
2
2
2
2
2
2
2
2
1
1
1
2
1
1
2
1
1
2
1
1
2
1
1
1
1
1
1
2
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
2
2
2
1
1
2
2
1
1
1
2
1
1
2
2
2
2
2
2
2
2
2
2
2
1
1
2
1
1
2
1
1
2
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
2
1
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
1
1
1
1
2
1
1
2
2
2
2
2
2
2
2
1
1
2
2
2
2
2
2
1
2
2
1
1
2
1
1
2
1
1
1
1
1
1
2
1
1
2
2
2
2
2
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
2
1
1
2
2
2
1
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
2
2
1
1
2
2
2
2
2
2
2
2
2
2
1
1
2
1
1
2
1
1
2
2
2
2
2
2
2
1
1
1
2
1
1
2
2
2
2
2
2
2
1
1
2
2
2
2
2
2
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
2
2
2
2
2
1
1
1
1
1
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
1
2
1
1
2
1
1
2
2
2
1
1
2
1
1
2
2
2
2
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
2
1
1
